User_ID,UTC_Time,Account,Operation,Coin,Change,Remark
60091047,2021-02-19 22:56:13,Spot,Deposit,BRL,5000.0,
60091047,2021-02-19 22:57:27,Spot,Fee,BNB,-0.00125592,
60091047,2021-02-19 22:57:27,Spot,Sell,BRL,-2999.992155,
60091047,2021-02-19 22:57:27,Spot,Buy,BNB,1.67457,
60091047,2021-02-19 23:18:20,Spot,Sell,BNB,-0.836142,
60091047,2021-02-19 23:18:20,Spot,Fee,BNB,-0.0006283,
60091047,2021-02-19 23:18:20,Spot,Buy,CAKE,14.6,
60091047,2021-02-22 14:40:25,Spot,Buy,BTC,0.006923,
60091047,2021-02-22 14:40:25,Spot,Fee,BNB,-0.00106961,
60091047,2021-02-22 14:40:25,Spot,Sell,BRL,-1999.971624,
60091047,2021-02-22 15:21:24,Spot,Deposit,BRL,2899.0,
60091047,2021-02-22 15:21:28,Spot,Deposit,BRL,898.0,
60091047,2021-02-22 17:41:09,Spot,Sell,BNB,-0.82845,
60091047,2021-02-22 17:41:09,Spot,Fee,BNB,-0.00062096,
60091047,2021-02-22 17:41:09,Spot,Buy,ADA,210.0,
60091047,2021-02-22 17:47:51,Spot,Buy,BNB,0.71428,
60091047,2021-02-22 17:47:51,Spot,Sell,BRL,-999.992,
60091047,2021-02-22 17:47:51,Spot,Fee,BNB,-0.00053571,
60091047,2021-02-22 17:53:42,Spot,Fee,BNB,-0.00149322,
60091047,2021-02-22 17:53:42,Spot,Sell,BRL,-2796.927627,
60091047,2021-02-22 17:53:42,Spot,Buy,ETH,0.29647,
60091047,2021-02-26 14:38:07,Spot,Transfer Between Main Account/Futures and Margin Account,BNB,-0.0001,
60091047,2021-02-26 14:38:07,Cross Margin,Transfer Between Main Account/Futures and Margin Account,BNB,0.0001,
60091047,2021-02-26 14:38:49,Cross Margin,Transfer Between Main Account/Futures and Margin Account,BNB,-0.0001,
60091047,2021-02-26 14:38:49,Spot,Transfer Between Main Account/Futures and Margin Account,BNB,0.0001,
60091047,2021-03-30 16:54:21,Spot,Withdraw,BNB,-0.01,Withdraw fee is included
60091047,2021-03-31 17:33:21,Spot,Withdraw,CAKE,-14.6,Withdraw fee is included
60091047,2021-03-31 19:00:10,Spot,Withdraw,BNB,-0.6,Withdraw fee is included
60091047,2021-04-03 23:16:01,Spot,Launchpool Subscription/Redemption,BNB,-0.1086,Binance Launchpool
60091047,2021-04-03 23:23:50,Spot,Simple Earn Flexible Subscription,BTC,-0.001,Binance Earn
60091047,2021-04-05 01:26:38,Spot,Simple Earn Flexible Interest,BTC,3e-08,Binance Earn
60091047,2021-04-06 01:27:00,Spot,Simple Earn Flexible Interest,BTC,3e-08,Binance Earn
60091047,2021-04-06 08:35:34,Funding,Launchpool Earnings Withdrawal,ALICE,0.00076301,Binance Launchpool
60091047,2021-04-07 01:28:39,Spot,Simple Earn Flexible Interest,BTC,3e-08,Binance Earn
60091047,2021-04-08 00:02:36,Spot,Deposit,BRL,1000.0,
60091047,2021-04-08 00:14:15,Spot,Deposit,BRL,900.0,
60091047,2021-04-08 01:46:51,Spot,Simple Earn Flexible Interest,BTC,3e-08,Binance Earn
60091047,2021-04-08 11:45:18,Spot,Sell,BRL,-47.49316,
60091047,2021-04-08 11:45:18,Spot,Buy,USDT,8.36,
60091047,2021-04-08 11:45:18,Spot,Fee,BNB,-1.579e-05,
60091047,2021-04-08 11:45:19,Spot,Buy,USDT,326.1,
60091047,2021-04-08 11:45:19,Spot,Fee,USDT,-0.3261,
60091047,2021-04-08 11:45:19,Spot,Sell,BRL,-1852.5741,
60091047,2021-04-08 11:59:31,Spot,Fee,OGN,-0.1051,
60091047,2021-04-08 11:59:31,Spot,Sell,USDT,-334.1129,
60091047,2021-04-08 11:59:31,Spot,Buy,OGN,105.1,
60091047,2021-04-09 00:40:28,Spot,Launchpool Subscription/Redemption,BNB,0.1086,Binance Launchpool
60091047,2021-04-09 00:54:59,Funding,Launchpool Earnings Withdrawal,ALICE,0.00327101,Binance Launchpool
60091047,2021-04-09 02:05:48,Spot,Simple Earn Flexible Interest,BTC,3e-08,Binance Earn
60091047,2021-04-09 17:30:38,Spot,Buy,USDT,300.2714,
60091047,2021-04-09 17:30:38,Spot,Fee,BNB,-0.0005073,
60091047,2021-04-09 17:30:38,Spot,Sell,OGN,-104.99,
60091047,2021-04-10 01:47:11,Spot,Simple Earn Flexible Interest,BTC,3e-08,Binance Earn
60091047,2021-04-11 01:27:40,Spot,Simple Earn Flexible Interest,BTC,3e-08,Binance Earn
60091047,2021-04-11 20:16:23,Spot,Sell,BNB,-0.108,
60091047,2021-04-11 20:16:23,Spot,Fee,BNB,-8.105e-05,
60091047,2021-04-11 20:16:23,Spot,Buy,USDT,54.108,
60091047,2021-04-11 22:43:35,Spot,Deposit,BNB,0.41690048,
60091047,2021-04-11 22:44:33,Spot,Sell,BNB,-0.416,
60091047,2021-04-11 22:44:33,Spot,Buy,USDT,216.32,
60091047,2021-04-11 22:44:33,Spot,Fee,BNB,-0.00031209,
60091047,2021-04-12 01:29:26,Spot,Simple Earn Flexible Interest,BTC,3e-08,Binance Earn
60091047,2021-04-12 21:09:21,Spot,Withdraw,USDT,-570.7204,Withdraw fee is included
60091047,2021-04-13 01:37:43,Spot,Simple Earn Flexible Interest,BTC,3e-08,Binance Earn
60091047,2021-04-14 01:48:00,Spot,Simple Earn Flexible Interest,BTC,3e-08,Binance Earn
60091047,2021-04-15 01:37:05,Spot,Simple Earn Flexible Interest,BTC,3e-08,Binance Earn
60091047,2021-04-15 17:39:58,Spot,Sell,ADA,-28.0,
60091047,2021-04-15 17:39:58,Spot,Buy,USDT,168.245,
60091047,2021-04-15 17:39:58,Spot,Fee,BNB,-0.00022988,
60091047,2021-04-15 17:39:58,Spot,Sell,ADA,-14.6,
60091047,2021-04-15 17:39:58,Spot,Buy,USDT,41.4029,
60091047,2021-04-15 17:39:58,Spot,Buy,USDT,21.3598,
60091047,2021-04-15 17:39:58,Spot,Fee,BNB,-5.596e-05,
60091047,2021-04-15 17:39:58,Spot,Fee,BNB,-2.918e-05,
60091047,2021-04-15 17:39:58,Spot,Sell,ADA,-115.0,
60091047,2021-04-15 17:39:58,Spot,Buy,USDT,40.964,
60091047,2021-04-15 17:39:58,Spot,Sell,ADA,-28.3,
60091047,2021-04-15 17:39:58,Spot,Fee,BNB,-5.656e-05,
60091047,2021-04-15 17:39:59,Spot,Fee,BNB,-4.817e-05,
60091047,2021-04-15 17:39:59,Spot,Sell,ADA,-24.1,
60091047,2021-04-15 17:39:59,Spot,Buy,USDT,35.2583,
60091047,2021-04-16 01:38:49,Spot,Simple Earn Flexible Interest,BTC,3e-08,Binance Earn
60091047,2021-04-16 11:03:06,Spot,Buy,ADA,210.0,
60091047,2021-04-16 11:03:06,Spot,Fee,ADA,-0.21,
60091047,2021-04-16 11:03:06,Spot,Sell,USDT,-291.9,
60091047,2021-04-16 11:07:38,Spot,Deposit,BRL,1800.0,
60091047,2021-04-16 11:28:36,Spot,Buy,USDT,313.65,
60091047,2021-04-16 11:28:36,Spot,Sell,BRL,-1800.03735,
60091047,2021-04-16 11:28:36,Spot,Fee,USDT,-0.31365,
60091047,2021-04-16 12:02:13,Spot,Buy,BNB,0.12,
60091047,2021-04-16 12:02:13,Spot,Fee,BNB,-9e-05,
60091047,2021-04-16 12:02:13,Spot,Sell,USDT,-62.1813,
60091047,2021-04-16 13:32:13,Spot,Fee,BNB,-6.3e-05,
60091047,2021-04-16 13:32:13,Spot,Buy,BNB,0.084,
60091047,2021-04-16 13:32:13,Spot,Sell,USDT,-43.0026324,
60091047,2021-04-17 01:29:35,Spot,Simple Earn Flexible Interest,BTC,3e-08,Binance Earn
60091047,2021-04-18 01:23:54,Spot,Simple Earn Flexible Interest,BTC,3e-08,Binance Earn
60091047,2021-04-18 09:09:46,Spot,Buy,BNB,0.304,
60091047,2021-04-18 09:09:46,Spot,Fee,BNB,-0.000228,
60091047,2021-04-18 09:09:46,Spot,Sell,USDT,-140.85536,
60091047,2021-04-18 09:10:58,Spot,Buy,XTZ,7.26,
60091047,2021-04-18 09:10:58,Spot,Sell,USDT,-42.9066,
60091047,2021-04-18 09:10:58,Spot,Fee,BNB,-6.952e-05,
60091047,2021-04-18 09:15:04,Spot,Sell,USDT,-9.9879,
60091047,2021-04-18 09:15:04,Spot,Fee,BNB,-4.729e-05,
60091047,2021-04-18 09:15:04,Spot,Buy,XTZ,1.69,
60091047,2021-04-18 09:15:04,Spot,Buy,XTZ,4.93,
60091047,2021-04-18 09:15:04,Spot,Sell,USDT,-29.1363,
60091047,2021-04-18 09:15:04,Spot,Fee,BNB,-1.62e-05,
60091047,2021-04-18 09:30:48,Spot,Deposit,BRL,2000.0,
60091047,2021-04-18 10:23:51,Spot,Sell,BRL,-899.8267,
60091047,2021-04-18 10:23:51,Spot,Fee,BNB,-0.00025711,
60091047,2021-04-18 10:23:51,Spot,Buy,DOT,4.37,
60091047,2021-04-18 14:40:01,Spot,Buy,USDT,191.3,
60091047,2021-04-18 14:40:01,Spot,Fee,BNB,-0.00031005,
60091047,2021-04-18 14:40:01,Spot,Sell,BRL,-1090.41,
60091047,2021-04-18 14:54:44,Spot,Sell,USDT,-191.565,
60091047,2021-04-18 14:54:44,Spot,Buy,XTZ,32.25,
60091047,2021-04-18 14:54:44,Spot,Fee,BNB,-0.00030861,
60091047,2021-04-19 01:30:59,Spot,Simple Earn Flexible Interest,BTC,3e-08,Binance Earn
60091047,2021-04-20 04:38:13,Spot,Simple Earn Flexible Interest,BTC,3e-08,Binance Earn
60091047,2021-04-21 01:27:08,Spot,Withdraw,XTZ,-46.13,Withdraw fee is included
60091047,2021-04-21 01:30:05,Spot,Simple Earn Flexible Interest,BTC,3e-08,Binance Earn
60091047,2021-04-21 17:43:51,Spot,Launchpool Subscription/Redemption,BNB,-0.5068,Binance Launchpool
60091047,2021-04-22 01:59:36,Spot,Simple Earn Flexible Interest,BTC,3e-08,Binance Earn
60091047,2021-04-22 03:56:37,Spot,Simple Earn Flexible Subscription,ETH,-0.29647,Binance Earn
60091047,2021-04-22 03:56:37,Spot,Simple Earn Flexible Subscription,BTC,-0.00592354,Binance Earn
60091047,2021-04-22 03:56:37,Spot,Simple Earn Flexible Subscription,DOT,-4.37,Binance Earn
60091047,2021-04-22 03:56:37,Spot,Simple Earn Flexible Subscription,ADA,-209.79,Binance Earn
60091047,2021-04-23 02:13:32,Spot,Simple Earn Flexible Interest,BTC,3e-08,Binance Earn
60091047,2021-04-23 04:04:44,Spot,Simple Earn Flexible Subscription,BTC,-3e-08,Binance Earn
60091047,2021-04-23 09:37:44,Spot,Deposit,BRL,1700.0,
60091047,2021-04-23 10:10:26,Spot,Sell,BRL,-1708.2135,
60091047,2021-04-23 10:10:26,Spot,Fee,USDT,-0.31115,
60091047,2021-04-23 10:10:26,Spot,Buy,USDT,311.15,
60091047,2021-04-23 10:12:23,Spot,Buy,XTZ,12.08,
60091047,2021-04-23 10:12:23,Spot,Sell,USDT,-54.6016,
60091047,2021-04-23 10:12:23,Spot,Fee,XTZ,-0.01208,
60091047,2021-04-23 10:12:24,Spot,Sell,USDT,-255.9224,
60091047,2021-04-23 10:12:24,Spot,Fee,XTZ,-0.05662,
60091047,2021-04-23 10:12:24,Spot,Buy,XTZ,56.62,
60091047,2021-04-24 01:40:20,Spot,Simple Earn Flexible Interest,DOT,6.056e-05,Binance Earn
60091047,2021-04-24 01:44:41,Spot,Simple Earn Flexible Interest,ETH,7.1e-06,Binance Earn
60091047,2021-04-24 02:01:32,Spot,Simple Earn Flexible Interest,ADA,0.00834334,Binance Earn
60091047,2021-04-24 02:31:10,Spot,Simple Earn Flexible Interest,BTC,2.2e-07,Binance Earn
60091047,2021-04-24 03:48:11,Spot,Simple Earn Flexible Subscription,ADA,-0.00834334,Binance Earn
60091047,2021-04-24 03:48:12,Spot,Simple Earn Flexible Subscription,ETH,-7.1e-06,Binance Earn
60091047,2021-04-24 03:48:12,Spot,Simple Earn Flexible Subscription,BTC,-2.2e-07,Binance Earn
60091047,2021-04-24 03:48:12,Spot,Simple Earn Flexible Subscription,DOT,-6.056e-05,Binance Earn
60091047,2021-04-25 01:59:27,Spot,Simple Earn Flexible Interest,ADA,0.00834334,Binance Earn
60091047,2021-04-25 01:59:36,Spot,Simple Earn Flexible Interest,BTC,2.2e-07,Binance Earn
60091047,2021-04-25 02:24:35,Spot,Simple Earn Flexible Interest,DOT,6.056e-05,Binance Earn
60091047,2021-04-25 02:29:44,Spot,Simple Earn Flexible Interest,ETH,7.1e-06,Binance Earn
60091047,2021-04-25 03:51:01,Spot,Simple Earn Flexible Subscription,ADA,-0.00834334,Binance Earn
60091047,2021-04-25 03:51:02,Spot,Simple Earn Flexible Subscription,BTC,-2.2e-07,Binance Earn
60091047,2021-04-25 03:51:02,Spot,Simple Earn Flexible Subscription,DOT,-6.056e-05,Binance Earn
60091047,2021-04-25 03:51:02,Spot,Simple Earn Flexible Subscription,ETH,-7.1e-06,Binance Earn
60091047,2021-04-26 01:54:21,Spot,Simple Earn Flexible Interest,DOT,6.056e-05,Binance Earn
60091047,2021-04-26 01:57:50,Spot,Simple Earn Flexible Interest,BTC,2.2e-07,Binance Earn
60091047,2021-04-26 02:13:08,Spot,Simple Earn Flexible Interest,ETH,7.1e-06,Binance Earn
60091047,2021-04-26 02:20:57,Spot,Simple Earn Flexible Interest,ADA,0.00834368,Binance Earn
60091047,2021-04-26 03:49:30,Spot,Simple Earn Flexible Subscription,BTC,-2.2e-07,Binance Earn
60091047,2021-04-26 03:49:30,Spot,Simple Earn Flexible Subscription,DOT,-6.056e-05,Binance Earn
60091047,2021-04-26 03:49:30,Spot,Simple Earn Flexible Subscription,ADA,-0.00834368,Binance Earn
60091047,2021-04-26 03:49:31,Spot,Simple Earn Flexible Subscription,ETH,-7.1e-06,Binance Earn
60091047,2021-04-27 01:36:23,Spot,Simple Earn Flexible Interest,ADA,0.00834401,Binance Earn
60091047,2021-04-27 02:12:37,Spot,Simple Earn Flexible Interest,BTC,2.2e-07,Binance Earn
60091047,2021-04-27 02:15:24,Spot,Simple Earn Flexible Interest,ETH,7.1e-06,Binance Earn
60091047,2021-04-27 02:53:58,Spot,Simple Earn Flexible Interest,DOT,6.056e-05,Binance Earn
60091047,2021-04-27 03:54:07,Spot,Simple Earn Flexible Subscription,DOT,-6.056e-05,Binance Earn
60091047,2021-04-27 03:54:07,Spot,Simple Earn Flexible Subscription,BTC,-2.2e-07,Binance Earn
60091047,2021-04-27 03:54:07,Spot,Simple Earn Flexible Subscription,ADA,-0.00834401,Binance Earn
60091047,2021-04-27 03:54:08,Spot,Simple Earn Flexible Subscription,ETH,-7.1e-06,Binance Earn
60091047,2021-04-28 01:54:19,Spot,Simple Earn Flexible Interest,BTC,2.2e-07,Binance Earn
60091047,2021-04-28 01:55:15,Spot,Simple Earn Flexible Interest,DOT,6.057e-05,Binance Earn
60091047,2021-04-28 01:58:25,Spot,Simple Earn Flexible Interest,ETH,7.1e-06,Binance Earn
60091047,2021-04-28 02:06:46,Spot,Simple Earn Flexible Interest,ADA,0.00834434,Binance Earn
60091047,2021-04-28 04:15:39,Spot,Simple Earn Flexible Subscription,BTC,-2.2e-07,Binance Earn
60091047,2021-04-28 04:15:39,Spot,Simple Earn Flexible Subscription,ADA,-0.00834434,Binance Earn
60091047,2021-04-28 04:15:39,Spot,Simple Earn Flexible Subscription,DOT,-6.057e-05,Binance Earn
60091047,2021-04-28 04:15:40,Spot,Simple Earn Flexible Subscription,ETH,-7.1e-06,Binance Earn
60091047,2021-04-29 09:28:36,Spot,Simple Earn Flexible Interest,BTC,2.2e-07,Binance Earn
60091047,2021-04-29 09:50:08,Spot,Simple Earn Flexible Interest,ETH,7.11e-06,Binance Earn
60091047,2021-04-29 10:02:29,Spot,Simple Earn Flexible Interest,ADA,0.00834467,Binance Earn
60091047,2021-04-29 10:30:46,Spot,Simple Earn Flexible Interest,DOT,6.057e-05,Binance Earn
60091047,2021-04-30 03:41:11,Spot,Simple Earn Flexible Subscription,BTC,-2.2e-07,Binance Earn
60091047,2021-04-30 03:41:11,Spot,Simple Earn Flexible Subscription,ADA,-0.00834467,Binance Earn
60091047,2021-04-30 03:41:12,Spot,Simple Earn Flexible Subscription,ETH,-7.11e-06,Binance Earn
60091047,2021-04-30 03:41:12,Spot,Simple Earn Flexible Subscription,DOT,-6.057e-05,Binance Earn
60091047,2021-04-30 07:45:41,Spot,Simple Earn Flexible Interest,BTC,2.2e-07,Binance Earn
60091047,2021-04-30 07:58:02,Spot,Simple Earn Flexible Interest,ETH,7.11e-06,Binance Earn
60091047,2021-04-30 07:58:57,Spot,Simple Earn Flexible Interest,ADA,0.008345,Binance Earn
60091047,2021-04-30 08:42:32,Spot,Simple Earn Flexible Interest,DOT,6.057e-05,Binance Earn
60091047,2021-05-01 01:47:05,Spot,Simple Earn Flexible Interest,ETH,7.11e-06,Binance Earn
60091047,2021-05-01 02:27:46,Spot,Simple Earn Flexible Interest,DOT,6.057e-05,Binance Earn
60091047,2021-05-01 03:17:15,Spot,Simple Earn Flexible Interest,ADA,0.008345,Binance Earn
60091047,2021-05-01 03:20:19,Spot,Simple Earn Flexible Interest,BTC,2.2e-07,Binance Earn
60091047,2021-05-01 04:00:22,Spot,Simple Earn Flexible Subscription,BTC,-4.4e-07,Binance Earn
60091047,2021-05-01 04:00:22,Spot,Simple Earn Flexible Subscription,ADA,-0.01669,Binance Earn
60091047,2021-05-01 04:00:23,Spot,Simple Earn Flexible Subscription,ETH,-1.422e-05,Binance Earn
60091047,2021-05-01 04:00:23,Spot,Simple Earn Flexible Subscription,DOT,-0.00012114,Binance Earn
60091047,2021-05-02 02:08:17,Spot,Simple Earn Flexible Interest,ETH,7.11e-06,Binance Earn
60091047,2021-05-02 02:45:12,Spot,Simple Earn Flexible Interest,BTC,2.2e-07,Binance Earn
60091047,2021-05-02 03:04:47,Spot,Simple Earn Flexible Interest,DOT,6.057e-05,Binance Earn
60091047,2021-05-02 04:13:37,Spot,Simple Earn Flexible Subscription,BTC,-2.2e-07,Binance Earn
60091047,2021-05-02 04:13:38,Spot,Simple Earn Flexible Subscription,ETH,-7.11e-06,Binance Earn
60091047,2021-05-02 04:13:38,Spot,Simple Earn Flexible Subscription,DOT,-6.057e-05,Binance Earn
60091047,2021-05-02 06:32:51,Spot,Simple Earn Flexible Interest,ADA,0.00834533,Binance Earn
60091047,2021-05-03 02:08:11,Spot,Simple Earn Flexible Interest,DOT,6.057e-05,Binance Earn
60091047,2021-05-03 02:11:25,Spot,Simple Earn Flexible Interest,ADA,0.008346,Binance Earn
60091047,2021-05-03 02:17:17,Spot,Simple Earn Flexible Interest,ETH,7.11e-06,Binance Earn
60091047,2021-05-03 02:42:03,Spot,Simple Earn Flexible Interest,BTC,2.2e-07,Binance Earn
60091047,2021-05-03 04:23:00,Spot,Simple Earn Flexible Subscription,ADA,-0.01669133,Binance Earn
60091047,2021-05-03 04:23:00,Spot,Simple Earn Flexible Subscription,BTC,-2.2e-07,Binance Earn
60091047,2021-05-03 04:23:00,Spot,Simple Earn Flexible Subscription,DOT,-6.057e-05,Binance Earn
60091047,2021-05-03 04:23:02,Spot,Simple Earn Flexible Subscription,ETH,-7.11e-06,Binance Earn
60091047,2021-05-04 03:24:33,Spot,Simple Earn Flexible Interest,DOT,6.057e-05,Binance Earn
60091047,2021-05-04 03:38:33,Spot,Simple Earn Flexible Interest,ETH,7.11e-06,Binance Earn
60091047,2021-05-04 04:04:55,Spot,Simple Earn Flexible Subscription,DOT,-6.057e-05,Binance Earn
60091047,2021-05-04 04:04:56,Spot,Simple Earn Flexible Subscription,ETH,-7.11e-06,Binance Earn
60091047,2021-05-04 04:09:51,Spot,Simple Earn Flexible Interest,BTC,2.2e-07,Binance Earn
60091047,2021-05-04 04:40:36,Spot,Simple Earn Flexible Interest,ADA,0.008346,Binance Earn
60091047,2021-05-05 02:18:33,Spot,Simple Earn Flexible Interest,ETH,7.11e-06,Binance Earn
60091047,2021-05-05 02:26:01,Spot,Simple Earn Flexible Interest,DOT,6.057e-05,Binance Earn
60091047,2021-05-05 03:00:55,Spot,Simple Earn Flexible Interest,BTC,2.2e-07,Binance Earn
60091047,2021-05-05 03:21:54,Spot,Simple Earn Flexible Interest,ADA,0.00834666,Binance Earn
60091047,2021-05-05 04:52:13,Spot,Simple Earn Flexible Subscription,ADA,-0.01669266,Binance Earn
60091047,2021-05-05 04:52:13,Spot,Simple Earn Flexible Subscription,BTC,-4.4e-07,Binance Earn
60091047,2021-05-05 04:52:14,Spot,Simple Earn Flexible Subscription,ETH,-7.11e-06,Binance Earn
60091047,2021-05-05 04:52:14,Spot,Simple Earn Flexible Subscription,DOT,-6.057e-05,Binance Earn
60091047,2021-05-06 01:48:04,Spot,Simple Earn Flexible Interest,DOT,6.057e-05,Binance Earn
60091047,2021-05-06 02:12:14,Spot,Simple Earn Flexible Interest,ETH,7.11e-06,Binance Earn
60091047,2021-05-06 04:04:42,Spot,Simple Earn Flexible Interest,BTC,2.2e-07,Binance Earn
60091047,2021-05-06 04:08:28,Spot,Simple Earn Flexible Interest,ADA,0.00834666,Binance Earn
60091047,2021-05-06 04:41:14,Spot,Simple Earn Flexible Subscription,ADA,-0.00834666,Binance Earn
60091047,2021-05-06 04:41:15,Spot,Simple Earn Flexible Subscription,BTC,-2.2e-07,Binance Earn
60091047,2021-05-06 04:41:15,Spot,Simple Earn Flexible Subscription,ETH,-7.11e-06,Binance Earn
60091047,2021-05-06 04:41:15,Spot,Simple Earn Flexible Subscription,DOT,-6.057e-05,Binance Earn
60091047,2021-05-07 00:58:08,Spot,Launchpool Subscription/Redemption,BNB,0.5068,Binance Launchpool
60091047,2021-05-07 01:06:31,Funding,Launchpool Earnings Withdrawal,TLM,1.62870239,Binance Launchpool
60091047,2021-05-07 02:52:51,Spot,Simple Earn Flexible Interest,DOT,6.057e-05,Binance Earn
60091047,2021-05-07 03:00:01,Spot,Simple Earn Flexible Interest,ADA,0.00834733,Binance Earn
60091047,2021-05-07 03:06:37,Spot,Simple Earn Flexible Interest,BTC,2.2e-07,Binance Earn
60091047,2021-05-07 03:14:43,Spot,Simple Earn Flexible Interest,ETH,7.11e-06,Binance Earn
60091047,2021-05-07 04:45:12,Spot,Simple Earn Flexible Subscription,BTC,-2.2e-07,Binance Earn
60091047,2021-05-07 04:45:12,Spot,Simple Earn Flexible Subscription,ADA,-0.00834733,Binance Earn
60091047,2021-05-07 04:45:13,Spot,Simple Earn Flexible Subscription,ETH,-7.11e-06,Binance Earn
60091047,2021-05-07 04:45:13,Spot,Simple Earn Flexible Subscription,DOT,-6.057e-05,Binance Earn
60091047,2021-05-07 13:32:31,Spot,Simple Earn Flexible Redemption,ADA,209.90683136,Binance Earn
60091047,2021-05-07 13:32:59,Spot,Simple Earn Flexible Redemption,DOT,4.37084794,Binance Earn
60091047,2021-05-07 13:35:03,Spot,Fee,BNB,-0.00042724,
60091047,2021-05-07 13:35:03,Spot,Buy,USDT,358.929,
60091047,2021-05-07 13:35:03,Spot,Sell,ADA,-209.9,
60091047,2021-05-07 13:40:02,Spot,Sell,XTZ,-68.63,
60091047,2021-05-07 13:40:02,Spot,Fee,BNB,-0.00059773,
60091047,2021-05-07 13:40:02,Spot,Buy,USDT,503.7442,
60091047,2021-05-08 01:48:34,Spot,Simple Earn Flexible Interest,ETH,7.11e-06,Binance Earn
60091047,2021-05-08 03:09:49,Spot,Simple Earn Flexible Interest,BTC,2.2e-07,Binance Earn
60091047,2021-05-08 04:16:38,Spot,Simple Earn Flexible Subscription,ADA,-0.00683136,Binance Earn
60091047,2021-05-08 04:16:39,Spot,Simple Earn Flexible Subscription,BTC,-2.2e-07,Binance Earn
60091047,2021-05-08 04:16:39,Spot,Simple Earn Flexible Subscription,DOT,-4.37084794,Binance Earn
60091047,2021-05-08 04:16:40,Spot,Simple Earn Flexible Subscription,ETH,-7.11e-06,Binance Earn
60091047,2021-05-09 02:44:22,Spot,Simple Earn Flexible Interest,ETH,7.11e-06,Binance Earn
60091047,2021-05-09 02:52:01,Spot,Simple Earn Flexible Interest,BTC,2.2e-07,Binance Earn
60091047,2021-05-09 04:19:13,Spot,Simple Earn Flexible Subscription,ETH,-7.11e-06,Binance Earn
60091047,2021-05-09 04:19:13,Spot,Simple Earn Flexible Subscription,BTC,-2.2e-07,Binance Earn
60091047,2021-05-10 01:45:08,Spot,Simple Earn Flexible Interest,ADA,2.7e-07,Binance Earn
60091047,2021-05-10 01:47:34,Spot,Simple Earn Flexible Interest,BTC,2.2e-07,Binance Earn
60091047,2021-05-10 02:21:29,Spot,Simple Earn Flexible Interest,ETH,7.11e-06,Binance Earn
60091047,2021-05-10 02:58:40,Spot,Simple Earn Flexible Interest,DOT,6.057e-05,Binance Earn
60091047,2021-05-10 04:04:11,Spot,Simple Earn Flexible Subscription,BTC,-2.2e-07,Binance Earn
60091047,2021-05-10 04:04:11,Spot,Simple Earn Flexible Subscription,ADA,-2.7e-07,Binance Earn
60091047,2021-05-10 04:04:12,Spot,Simple Earn Flexible Subscription,ETH,-7.11e-06,Binance Earn
60091047,2021-05-10 04:04:12,Spot,Simple Earn Flexible Subscription,DOT,-6.057e-05,Binance Earn
60091047,2021-05-11 02:05:18,Spot,Simple Earn Flexible Interest,ADA,2.7e-07,Binance Earn
60091047,2021-05-11 02:27:28,Spot,Simple Earn Flexible Interest,ETH,7.11e-06,Binance Earn
60091047,2021-05-11 02:27:46,Spot,Simple Earn Flexible Interest,BTC,2.2e-07,Binance Earn
60091047,2021-05-11 03:40:17,Spot,Simple Earn Flexible Interest,DOT,6.057e-05,Binance Earn
60091047,2021-05-11 04:16:22,Spot,Simple Earn Flexible Subscription,ADA,-2.7e-07,Binance Earn
60091047,2021-05-11 04:16:23,Spot,Simple Earn Flexible Subscription,ETH,-7.11e-06,Binance Earn
60091047,2021-05-11 04:16:23,Spot,Simple Earn Flexible Subscription,DOT,-6.057e-05,Binance Earn
60091047,2021-05-11 04:16:23,Spot,Simple Earn Flexible Subscription,BTC,-2.2e-07,Binance Earn
60091047,2021-05-12 02:17:54,Spot,Simple Earn Flexible Interest,ETH,7.11e-06,Binance Earn
60091047,2021-05-12 02:23:09,Spot,Simple Earn Flexible Interest,DOT,6.058e-05,Binance Earn
60091047,2021-05-12 03:06:01,Spot,Simple Earn Flexible Subscription,ETH,-7.11e-06,Binance Earn
60091047,2021-05-12 03:06:01,Spot,Simple Earn Flexible Subscription,DOT,-6.058e-05,Binance Earn
60091047,2021-05-12 08:38:35,Spot,Simple Earn Flexible Interest,BTC,2.2e-07,Binance Earn
60091047,2021-05-12 10:08:48,Spot,Simple Earn Flexible Interest,ADA,2.7e-07,Binance Earn
60091047,2021-05-12 21:26:51,Spot,Simple Earn Flexible Subscription,BTC,-2.2e-07,Binance Earn
60091047,2021-05-12 21:26:51,Spot,Simple Earn Flexible Subscription,ADA,-2.7e-07,Binance Earn
60091047,2021-05-13 00:20:49,Spot,Buy,XTZ,34.02,
60091047,2021-05-13 00:20:49,Spot,Sell,USDT,-207.1818,
60091047,2021-05-13 00:20:49,Spot,Fee,BNB,-0.0002597,
60091047,2021-05-13 02:06:41,Spot,Simple Earn Flexible Interest,DOT,6.058e-05,Binance Earn
60091047,2021-05-13 02:09:07,Spot,Simple Earn Flexible Interest,ETH,7.11e-06,Binance Earn
60091047,2021-05-13 03:29:14,Spot,Simple Earn Flexible Interest,ADA,2.7e-07,Binance Earn
60091047,2021-05-13 04:17:00,Spot,Simple Earn Flexible Subscription,ADA,-2.7e-07,Binance Earn
60091047,2021-05-13 04:17:01,Spot,Simple Earn Flexible Subscription,DOT,-6.058e-05,Binance Earn
